Model version,mean_score,Best score (across scorers),Release date,Organization,Country,Training compute (FLOP),Training compute notes,stderr,Log viewer,Logs,Started at,id,Source URL
gpt-5.2-2025-12-11_xhigh,0.317,0.317,2025-12-11,OpenAI,United States of America,,,0.073,,,2026-06-11T14:48:04.000Z,J3NUxsK2GXq9Whkjn7mEVm
o3-mini-2025-01-31_high,0.0,0.0,2025-01-31,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.0,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FiR3Ut7aYEtz8dTYQFzq7rG.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/iR3Ut7aYEtz8dTYQFzq7rG.eval,2026-06-11T13:04:17.103Z,iR3Ut7aYEtz8dTYQFzq7rG
o4-mini-2025-04-16_high,0.04878048780487805,0.04878048780487805,2025-04-16,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.03405912205797303,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FTomkQucNryhFGkaUnUGeLR.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/TomkQucNryhFGkaUnUGeLR.eval,2026-06-11T13:02:32.385Z,TomkQucNryhFGkaUnUGeLR
claude-opus-4-5-20251101_32K,0.04878048780487805,0.04878048780487805,2025-11-24,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.03405912205797303,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fazk4theXxAsizmoi2HDD49.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/azk4theXxAsizmoi2HDD49.eval,2026-06-11T01:55:25.000Z,azk4theXxAsizmoi2HDD49
gpt-5-2025-08-07_high,0.21951219512195122,0.21951219512195122,2025-08-07,OpenAI,United States of America,6.6e+25,"Fairly speculative, possibly around 6e25 [CI: 2e25 to 2e26] FLOP. See document below for details

https://docs.google.com/document/d/1V2jIk365LnhH4WDoCw5dYJjZr1Htw8IHaK1noMf5Y48/edit?tab=t.z871imftkus",0.06544589202438408,,,2026-06-11T01:44:04.000Z,mSS7C84hJyYi4VnJtgzYvW
claude-opus-4-6_max,0.2682926829268293,0.2682926829268293,2026-02-05,Anthropic,United States of America,,,0.07005564203095158,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F2hbbp8z6PhB7c2T33os9q5.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/2hbbp8z6PhB7c2T33os9q5.eval,2026-06-11T00:19:44.000Z,2hbbp8z6PhB7c2T33os9q5
claude-opus-4-7_max,0.3170731707317073,0.3170731707317073,2026-04-16,Anthropic,United States of America,,,0.07357611282438223,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FP4LXQ9PyDDziEANMB5jVRd.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/P4LXQ9PyDDziEANMB5jVRd.eval,2026-06-10T21:41:54.000Z,P4LXQ9PyDDziEANMB5jVRd
kimi-k2.6,0.2564102564102564,0.2564102564102564,2026-04-20,Moonshot,China,,,0.07083413480167725,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FeVKA2eavdRAbSN6AnzyBxA.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/eVKA2eavdRAbSN6AnzyBxA.eval,2026-06-10T19:47:36.000Z,eVKA2eavdRAbSN6AnzyBxA
gemini-3.5-flash_high,0.2682926829268293,0.2682926829268293,2026-05-19,Google DeepMind,United States of America,,,0.07005564203095158,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FcXn5zzns6VFwbTgotDwZjV.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/cXn5zzns6VFwbTgotDwZjV.eval,2026-06-10T17:32:38.000Z,cXn5zzns6VFwbTgotDwZjV
claude-opus-4-8_max,0.5609756097560976,0.5609756097560976,2026-05-28,Anthropic,United States of America,,,0.07846686801046543,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJiqgqBTfkGx797uowZgJbk.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/JiqgqBTfkGx797uowZgJbk.eval,2026-06-10T15:25:15.000Z,JiqgqBTfkGx797uowZgJbk
